,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000059518,0.06324232868007766,2.458818682918478e-37,2.715528599838715e-37,0.05355488151527036,0.07291787266297577,Znhit1
ENSMUSG00000038485,0.0632234714372689,2.582381050955399e-37,2.851863060590903e-37,0.05353600285390059,0.07289904035946257,Socs7
ENSMUSG00000109850,0.06315654023106038,3.072901446125483e-37,3.3932660027558182e-37,0.05346899568134829,0.07283219761616962,Rnf170
ENSMUSG00000020897,0.06314388620508116,3.1755506659573693e-37,3.506459183745686e-37,0.05345632730296459,0.07281956030523505,Aurkb
ENSMUSG00000016763,0.0631339317028414,3.2586903971589586e-37,3.5981006759779976e-37,0.053446361512356065,0.07280961894998275,Scube1
ENSMUSG00000071180,0.06311126422437259,3.456168384792734e-37,3.81597545457711e-37,0.053423668336250785,0.07278698140145266,Smim15
ENSMUSG00000063317,0.06308760167017215,3.6750106627420066e-37,4.057418013834056e-37,0.053399978966992695,0.07276335008044446,Usp31
ENSMUSG00000102574,0.06304447009551363,4.109934769825096e-37,4.537190578630655e-37,0.0533567985424994,0.07272027540900065,Gm33206
ENSMUSG00000053716,0.06298626256656326,4.779007781913396e-37,5.27558109174667e-37,0.05329852514647097,0.07266214461564965,Dusp7
ENSMUSG00000044791,0.06297494498832429,4.921151750442357e-37,5.432250596927469e-37,0.05328719476903154,0.07265084194985967,Setd2
ENSMUSG00000035711,0.06291793746961633,5.703600341291999e-37,6.295679340889321e-37,0.05323012281768625,0.07259390950852473,Dok3
ENSMUSG00000022386,0.0629137474691344,5.765763076748019e-37,6.364008948944316e-37,0.053225928083961246,0.0725897250236734,Trmu
ENSMUSG00000091472,0.06288836952977353,6.156922339069662e-37,6.795448742137035e-37,0.05320052148366299,0.0725643804840308,Gm3739
ENSMUSG00000045004,0.06287530958402222,6.368385670951452e-37,7.0285267011237994e-37,0.053187446793363985,0.0725513377215073,Spata21
ENSMUSG00000039634,0.06285322130615321,6.7425859513924565e-37,7.441181744890888e-37,0.05316533358561058,0.07252927849808846,Zfp189
ENSMUSG00000100552,0.06284734466830225,6.8457709116760735e-37,7.554718061105312e-37,0.053159450316705936,0.07252340958864736,Gm29019
ENSMUSG00000073209,0.06282436536655374,7.264540553612175e-37,8.016495108646956e-37,0.05313644509213497,0.07250046050071535,Klf14
ENSMUSG00000022526,0.06281042347437839,7.53092279031757e-37,8.310077139230425e-37,0.0531224874772009,0.07248653693472845,Zfp251
ENSMUSG00000031027,0.0627930303128458,7.87689433301792e-37,8.69145250389897e-37,0.05310507470609958,0.07246916663068419,Stk33
ENSMUSG00000047434,0.06278049102346034,8.136071758195475e-37,8.977028303398135e-37,0.05309252128320022,0.07245664381635562,Xxylt1
ENSMUSG00000042501,0.06272466821994271,9.396635709456045e-37,1.0367420120368706e-36,0.05303663559681914,0.07240089431999215,Cpa6
ENSMUSG00000018882,0.06271984651696633,9.514220390140809e-37,1.0496681002010297e-36,0.05303180846517333,0.07239607894609527,Mrpl45
ENSMUSG00000027896,0.06271943804298824,9.524248590316371e-37,1.0507272585461584e-36,0.05303139953132247,0.07239567100826891,Slc16a4
ENSMUSG00000002297,0.06269823553334372,1.005946075528081e-36,1.1097226836073618e-36,0.05301017315569175,0.07237449632401058,Dbf4
ENSMUSG00000026614,0.06267926558549108,1.056359432263698e-36,1.1652844849233191e-36,0.052991181862291376,0.07235555126421958,Slc30a10
ENSMUSG00000062743,0.06266596038087972,1.0932089364090519e-36,1.2058794953147201e-36,0.05297786169045076,0.07234226351151282,Zfp677
ENSMUSG00000062980,0.06263886907452243,1.1722346771601069e-36,1.2929918591866185e-36,0.05295073991932275,0.07231520772912077,Cped1
ENSMUSG00000024645,0.06263297514666859,1.190165383147767e-36,1.3127107137036828e-36,0.05294483936551026,0.07230932152790025,Timm21
ENSMUSG00000020469,0.06262854671483405,1.203816805803403e-36,1.3277081090734985e-36,0.05294040595567402,0.07230489890106635,Myl7
ENSMUSG00000032580,0.06262822646172708,1.2048100548493153e-36,1.328743889437624e-36,0.05294008534258524,0.07230457906774777,Rbm5
ENSMUSG00000035401,0.06255442084373056,1.4568551895085102e-36,1.606571533094365e-36,0.052866196816353246,0.07223087014121464,Emsy
ENSMUSG00000048004,0.06249877067367373,1.6809559448107593e-36,1.853369425049118e-36,0.05281048420281138,0.0721752928075893,Tmem196
ENSMUSG00000029229,0.06243638910550045,1.9730906748740917e-36,2.1751749921201877e-36,0.052748032709736166,0.07211299281464735,Chic2
ENSMUSG00000022142,0.062383343947843416,2.260829482286519e-36,2.4922721555809364e-36,0.05269492815218863,0.07206001696376674,Nup155
ENSMUSG00000028902,0.06235628438480806,2.4233009863832837e-36,2.6712560417403304e-36,0.05266783830900013,0.07203299273469305,Sf3a3
ENSMUSG00000066007,0.06233413259204189,2.5649021956672785e-36,2.8272191213083874e-36,0.05264566173858148,0.07201086985682141,Zfp600
ENSMUSG00000021010,0.06228471740382069,2.9111016313592952e-36,3.2086809092315785e-36,0.05259619131196176,0.07196151913629066,Npas3
ENSMUSG00000097417,0.0621638189356132,3.966460778329786e-36,4.371332481800562e-36,0.05247515789879965,0.07184077819401356,Gm26669
ENSMUSG00000023923,0.06215917323154101,4.0138432134965804e-36,4.4233528694181986e-36,0.05247050701494526,0.07183613853745184,Tbc1d5
ENSMUSG00000018841,0.06215522846565517,4.054517920836728e-36,4.467976839873579e-36,0.05246655785112643,0.07183219890630664,Rad51d
ENSMUSG00000048856,0.062123362281925026,4.3984693324941186e-36,4.846785110695014e-36,0.05243465615159835,0.07180037419041516,Slc25a47
ENSMUSG00000056383,0.06202283802668084,5.685074111294346e-36,6.26396533592868e-36,0.0523340199887038,0.0716999806194465,AI987944
ENSMUSG00000029231,0.062020449673324755,5.719808798703518e-36,6.301954120704038e-36,0.05233162897892983,0.07169759536863032,Pdgfra
ENSMUSG00000033615,0.062015429441272064,5.7935088496494634e-36,6.382868713331551e-36,0.05232660316354535,0.07169258165764304,Cplx1
ENSMUSG00000030714,0.061974434631770894,6.431743408549991e-36,7.085711395796436e-36,0.05228556277937539,0.07165164008033398,Sgf29
ENSMUSG00000029673,0.061942806930821465,6.971473319325864e-36,7.67997545367652e-36,0.05225389993970545,0.07162005342600337,Auts2
ENSMUSG00000032463,0.06193637186271078,7.086678833498158e-36,7.806538887295708e-36,0.05224745772454891,0.0716136267069861,Faim
ENSMUSG00000057234,0.06185696730359872,8.673926853126784e-36,9.554589802053425e-36,0.05216796504190303,0.0715343251041326,Mettl15
ENSMUSG00000031492,0.06185599379263633,8.695432087427646e-36,9.577848748789752e-36,0.052166990451295754,0.07153335285466912,Chrnb3
ENSMUSG00000046671,0.06185036920542946,8.8207227412679e-36,9.715418094460073e-36,0.052161359626660304,0.07152773555557757,Mtfr1l
ENSMUSG00000074829,0.06176692870435038,1.0904546145572107e-35,1.2010067152614677e-35,0.052077826665967566,0.07144440310126352,2010315B03Rik
ENSMUSG00000037570,0.061710591594989865,1.2581243122747556e-35,1.3854885900412557e-35,0.05202142720667555,0.07138813886619673,Mcrs1
ENSMUSG00000061099,0.06170934837815641,1.262099685432699e-35,1.3898040669511853e-35,0.052020182614634584,0.07138689725681922,Gapdhs
ENSMUSG00000028524,0.06163803404022836,1.5123087953410714e-35,1.6651809822950033e-35,0.05194878944140263,0.07131567507678516,Sgip1
ENSMUSG00000011831,0.06162826032634584,1.5502379056980741e-35,1.7068676201040008e-35,0.05193900493076584,0.07130591398556127,Evi5
ENSMUSG00000028010,0.061590195494260445,1.7071822436087117e-35,1.8795846836359233e-35,0.05190089806723268,0.0712678982961778,Gar1
ENSMUSG00000054409,0.0615643687481697,1.822558761854663e-35,2.0064327289505733e-35,0.0518750428191394,0.07124210487708788,Tmem74
ENSMUSG00000022604,0.06151204186484804,2.0806016955984802e-35,2.2903036598966053e-35,0.05182265822848795,0.07118984547703937,Cep97
ENSMUSG00000105730,0.061453053383871185,2.415232726585104e-35,2.658423469161547e-35,0.05176360475754889,0.07113093300674665,Gm43838
ENSMUSG00000022556,0.061397453891064706,2.7794004676130683e-35,3.058985130035685e-35,0.05170794407059768,0.07107540509586963,Hsf1
ENSMUSG00000026786,0.06135498151630417,3.0938969071657874e-35,3.4049646718693983e-35,0.051665424990273046,0.07103298736203237,Apbb1ip
ENSMUSG00000040506,0.061340847217588375,3.2062070452293445e-35,3.5284085779682146e-35,0.05165127515629414,0.07101887123940022,Ambra1
ENSMUSG00000047879,0.06131101038823686,3.456762219180173e-35,3.803972300896939e-35,0.051621405545518716,0.0709890727661642,Usp14
ENSMUSG00000108616,0.061303425974778246,3.5234944605886187e-35,3.8772335961084516e-35,0.05161381280190492,0.07098149809993697,Gm35040
ENSMUSG00000022095,0.06128618796988988,3.6799631853347115e-35,4.048866508014243e-35,0.05159655586824142,0.07096428224459739,Fam160b2
ENSMUSG00000040618,0.061262680831479156,3.904518100235923e-35,4.2957397560939405e-35,0.051573022926347106,0.0709408053018111,Pck2
ENSMUSG00000020850,0.06125043891661032,4.0267987485594453e-35,4.430074063477685e-35,0.05156076757794692,0.07092857910780313,Prpf8
ENSMUSG00000022329,0.06123589227822975,4.1770557771397627e-35,4.5951731087165273e-35,0.051546204980766154,0.07091405114618979,Stk3
ENSMUSG00000014039,0.06122482531608059,4.2950894450234256e-35,4.724810074564951e-35,0.05153512588005386,0.07090299839042045,Prdm15
ENSMUSG00000027852,0.06122171918671889,4.3288090920998134e-35,4.761690001309795e-35,0.051532016344228576,0.07089989624789143,Nras
ENSMUSG00000030279,0.061221537844178,4.33078582364744e-35,4.7636509807890305e-35,0.051531834802816784,0.07089971513810467,C2cd5
ENSMUSG00000021339,0.06121649172712026,4.386152363449605e-35,4.824335311684199e-35,0.05152678315214712,0.07089467549750919,Mrs2
ENSMUSG00000025236,0.06118327335604462,4.7685969412971623e-35,5.244751695682836e-35,0.05149352836591901,0.07086149974837325,Adpgk
ENSMUSG00000097378,0.061179095324873,4.818986556332285e-35,5.299935402753551e-35,0.05148934575616325,0.07085732707644807,B230208H11Rik
ENSMUSG00000039671,0.06116236240831142,5.026153087955151e-35,5.527530150749153e-35,0.05147259450588685,0.07084061562014765,Zmynd8
ENSMUSG00000037234,0.06115669580462025,5.098296685559585e-35,5.606619198417044e-35,0.0514669216947174,0.07083495628274436,Hook3
ENSMUSG00000016940,0.061123250942999224,5.545540348912563e-35,6.097635659747469e-35,0.051433440208675345,0.07080155429478986,Kctd2
ENSMUSG00000051279,0.0610847077379935,6.109488561735069e-35,6.717127005853719e-35,0.051394854823228565,0.07076306047220342,Gdf6
ENSMUSG00000039089,0.06107694931689138,6.229714987932276e-35,6.849004226388735e-35,0.051387087915058215,0.07075531198787927,L3mbtl3
ENSMUSG00000027075,0.06104454860183428,6.757734310352552e-35,7.429180709612496e-35,0.05135465176897957,0.07072295275816594,Slc43a1
ENSMUSG00000003955,0.06102837963479308,7.037628798760091e-35,7.736539010797786e-35,0.0513384651284004,0.07070680448598544,Fam162a
ENSMUSG00000087179,0.0609854382161768,7.838135017102051e-35,8.61615808998834e-35,0.051295476797252285,0.07066391800399455,Gm14230
ENSMUSG00000075284,0.060890766773807656,9.936765514314966e-35,1.0922612236186472e-34,0.05120070205531692,0.07056936755208,Wipf1
ENSMUSG00000021417,0.06085225411175816,1.0942416968761094e-34,1.2027497936921805e-34,0.05116214742059788,0.07053090405959021,Eci2
ENSMUSG00000102098,0.06081511008151852,1.200794193706631e-34,1.3198092507782793e-34,0.051124962936641524,0.07049380742429712,2310016D03Rik
ENSMUSG00000038535,0.06078527640811424,1.2937898342719654e-34,1.4219583692665425e-34,0.05109509679071616,0.0704640117986017,Zfp280d
ENSMUSG00000016128,0.060765735241464926,1.3585451963883474e-34,1.4930618469886618e-34,0.051075534363839555,0.07044449554398158,Stard13
ENSMUSG00000029111,0.0607319708249058,1.4781095145475893e-34,1.6243921400641158e-34,0.05104173323009072,0.07041077415447962,Nelfa
ENSMUSG00000034730,0.060729296444518285,1.4880149670005202e-34,1.6352047027928015e-34,0.05103905594239117,0.0704081031811936,Adgrb1
ENSMUSG00000061887,0.06069660946473869,1.6145443082302232e-34,1.7741705167465621e-34,0.05100633343993421,0.0703754578326891,Ssbp3
ENSMUSG00000023307,0.060678014375189014,1.6912360778085824e-34,1.8583614474738773e-34,0.05098771815139773,0.07035688641724064,March5
ENSMUSG00000003411,0.06067648117222087,1.697718652076547e-34,1.8654011342932817e-34,0.050986183283282506,0.07035535516595089,Rab3b
ENSMUSG00000064215,0.060596708629085644,2.0713575281996035e-34,2.2758422103444313e-34,0.05090632416570433,0.07027568410570456,Ifi27
ENSMUSG00000020617,0.060494987480129866,2.6683895143276435e-34,2.931550892955625e-34,0.050804492801981536,0.07017409218250349,1700012B07Rik
ENSMUSG00000103144,0.060473363449887525,2.8158414808216444e-34,3.093406418055976e-34,0.05078284536809295,0.0701524955973824,Pcdhga1
ENSMUSG00000079277,0.0604670545674367,2.860366563335581e-34,3.1421798596427374e-34,0.05077652965926665,0.07014619472042681,Hoxd3
ENSMUSG00000022321,0.06042246073482476,3.1956712917402453e-34,3.510362916863071e-34,0.050731887597065504,0.07010165745199588,Cdh10
ENSMUSG00000038587,0.060398840352018784,3.388805840089022e-34,3.722349721987548e-34,0.05070824168378361,0.07007806701437294,Akap12
ENSMUSG00000032035,0.060350378732628836,3.822099376657408e-34,4.1981024424324554e-34,0.050659727717874074,0.07002966679921693,Ets1
ENSMUSG00000101429,0.0603490015785054,3.8351850544582813e-34,4.212286993695076e-34,0.05065834907686596,0.0700282913893774,BC055402
ENSMUSG00000029283,0.060322573953509144,4.09509981330215e-34,4.497355994641009e-34,0.05063189292566689,0.07000189723010689,Cdc7
ENSMUSG00000056457,0.06029727443307843,4.360290017276155e-34,4.788381290162551e-34,0.05060656610946099,0.0699766297341678,Prl2c3
ENSMUSG00000025892,0.06025590253864786,4.831185987380019e-34,5.305272312467762e-34,0.0505651496055496,0.06993531018210539,Gria4
ENSMUSG00000025571,0.060249514058424186,4.908270370061964e-34,5.3896799555329555e-34,0.050558754239881515,0.06992892978141765,Tnrc6c
ENSMUSG00000014932,0.06021014641986251,5.410986344718064e-34,5.941437242196686e-34,0.05051934418878467,0.06988961191378557,Yes1
ENSMUSG00000097157,0.060195693888683004,5.608105483413463e-34,6.15760501895118e-34,0.05050487609481398,0.0698751776468158,Gm26512
ENSMUSG00000038486,0.060194008253125444,5.631555527441675e-34,6.183076259267866e-34,0.050503188644393265,0.06987349414119565,Sv2a
ENSMUSG00000029438,0.060181731259179444,5.805312780289094e-34,6.3735652364019965e-34,0.050490898433918685,0.0698612326585653,Bcl7a
ENSMUSG00000098051,0.06017921700590332,5.841548805378178e-34,6.4130614500824995e-34,0.050488381474340434,0.06985872158155094,Gm27032
ENSMUSG00000029775,0.06015817251400091,6.153791431348169e-34,6.755550512964912e-34,0.05046731433530973,0.06983770367039167,Klhdc10
ENSMUSG00000006311,0.060148579885226816,6.301566980704797e-34,6.917467249855324e-34,0.05045771138624484,0.06982812315496276,Etv2
ENSMUSG00000035948,0.05999504885923591,9.208117326725178e-34,1.0106289521938157e-33,0.050304015426767386,0.06967478576133411,Acss3
ENSMUSG00000086501,0.05998456871979866,9.449299456404965e-34,1.037053329103101e-33,0.05029352404558612,0.0696643188227055,4930597A21Rik
ENSMUSG00000062151,0.05998099940833654,9.532865038445626e-34,1.0461310616543021e-33,0.050289950905914545,0.06966075400667009,Unc13c
ENSMUSG00000020052,0.05991898136171229,1.1107790636803178e-33,1.2189079990828267e-33,0.05022786638240379,0.06959881403020561,Ascl1
ENSMUSG00000040325,0.05989887557494248,1.1671878338928e-33,1.2807506457088728e-33,0.05020773906040117,0.06957873353717717,Vprbp
ENSMUSG00000070423,0.059874766233360965,1.2385915498618143e-33,1.3590409247500565e-33,0.050183603905773325,0.0695546545155979,Olfr558
ENSMUSG00000015468,0.05986726870510763,1.2616687996281653e-33,1.3843005035737908e-33,0.05017609835248055,0.06954716641396617,Notch4
ENSMUSG00000027799,0.059851966776424244,1.3101013818736625e-33,1.4373764021700849e-33,0.05016078004865199,0.0695318837209706,Nbea
ENSMUSG00000056617,0.05983109340853227,1.3791587031119453e-33,1.5130749577194906e-33,0.050139884350769,0.06951103658516276,4931429L15Rik
ENSMUSG00000020154,0.059828356727615356,1.3884767722351396e-33,1.523229745840802e-33,0.05013714474282425,0.06950830334287436,Ptprb
ENSMUSG00000042605,0.05981539525069585,1.433465484795063e-33,1.572514390898011e-33,0.050124169404887224,0.06949535815002411,Atxn2
ENSMUSG00000030061,0.05979186557856083,1.5188670306503182e-33,1.6661256070291577e-33,0.050100614578455153,0.06947185803091253,Uba3
ENSMUSG00000039523,0.05978641312873285,1.5393671705349393e-33,1.6885378533250157e-33,0.05009515630124721,0.06946641242777157,Cep104
ENSMUSG00000063015,0.05976513943688887,1.622013757702137e-33,1.7791137320900134e-33,0.05007385987839125,0.06944516544396458,Ccni
ENSMUSG00000042029,0.059745277761403724,1.7031467685377955e-33,1.867937972891091e-33,0.05005397698859323,0.06942532869587464,Ncapg2
ENSMUSG00000034354,0.05967165035392565,2.0406584030461833e-33,2.238006213945142e-33,0.049980271006487956,0.06935179362768597,Mtmr3
ENSMUSG00000038122,0.05966570135080364,2.0706670679026008e-33,2.2708155195258464e-33,0.04997431565924282,0.06934585208087073,Tbc1d32
ENSMUSG00000029208,0.05964951207753697,2.1545684766449454e-33,2.362721213032592e-33,0.04995810912493569,0.06932968309528892,Guf1
ENSMUSG00000063810,0.05958156761580232,2.5451053272774516e-33,2.7906138797479453e-33,0.04989009227631658,0.06926182372309984,Alms1
ENSMUSG00000031448,0.059567798547708134,2.6324291388431852e-33,2.8861034302437206e-33,0.04987630854984387,0.06924807188763946,Adprhl1
ENSMUSG00000038302,0.059535767281535416,2.8472552204318673e-33,3.121491858541782e-33,0.04984424319786748,0.06921608069586291,Lace1
ENSMUSG00000047804,0.059497979027001185,3.1231726712316806e-33,3.423831729955359e-33,0.049806414756966594,0.06917833969270827,Akap10
ENSMUSG00000029725,0.059493523723506074,3.157405708662351e-33,3.461205740013307e-33,0.049801954717258685,0.06917388995841008,Ppp1r35
ENSMUSG00000015882,0.05948433946474903,3.2291547466427376e-33,3.5397003009006386e-33,0.04979276069639006,0.06916471717890033,Lcorl
ENSMUSG00000031949,0.059341641065225124,4.576317282069437e-33,5.015970620953965e-33,0.049649910831224726,0.06902219692536626,Adat1
ENSMUSG00000056158,0.05931427653887317,4.892300805692844e-33,5.3620717548935635e-33,0.04962251730440799,0.06899486651598671,Car10
ENSMUSG00000095681,0.05927328576523517,5.4066021389270675e-33,5.9254930682500385e-33,0.049581483116717964,0.06895392682078276,Gm8281
ENSMUSG00000027550,0.059271694754396115,5.427611683395128e-33,5.948253450462758e-33,0.04957989042147086,0.06895233779183842,Lrrcc1
ENSMUSG00000020193,0.05925610131389844,5.637865437379607e-33,6.178399938338874e-33,0.04956428047475889,0.06893676377322015,Zpbp
ENSMUSG00000020220,0.05920995254049944,6.30868252889669e-33,6.913223541596587e-33,0.049518082878975044,0.06889067245121003,Vps13d
ENSMUSG00000095123,0.05914230443188087,7.437719694565418e-33,8.150088991384904e-33,0.049450363278031734,0.06882310848417385,Gm21781
ENSMUSG00000021911,0.059125461742792755,7.748705373760669e-33,8.490481293192839e-33,0.049433502802995924,0.0688062867304303,Parg
ENSMUSG00000030222,0.05907153236704264,8.833965766454649e-33,9.67876868659889e-33,0.04937951651476742,0.06875242435148422,Rerg
ENSMUSG00000024076,0.05899232900334232,1.0706983406153415e-32,1.1730381820074906e-32,0.04930022966923456,0.06867331928031174,Vit
ENSMUSG00000039128,0.058933006038350125,1.2363565553780615e-32,1.3544699543814272e-32,0.04924084425673335,0.06861406985624788,Cdc123
ENSMUSG00000023829,0.058916254621100825,1.2875803393277742e-32,1.4105243838646937e-32,0.04922407521817601,0.06859733919287124,Slc22a1
ENSMUSG00000078598,0.058874224544206294,1.4255693798093746e-32,1.5616195695837133e-32,0.04918200095266265,0.0685553611644269,Skint5
ENSMUSG00000030528,0.05885428001158768,1.496091820348944e-32,1.6387992492731004e-32,0.049162035463252915,0.06853544131836646,Blm
ENSMUSG00000026103,0.058850768205366624,1.5088631976219207e-32,1.6527151116668923e-32,0.049158519967790554,0.0685319338581218,Gls
ENSMUSG00000037361,0.05882862743706262,1.5919126498952966e-32,1.743604540517011e-32,0.0491363559455789,0.0685098204842402,Sf3b6
ENSMUSG00000071890,0.05871999951277496,2.069941375206437e-32,2.2670830460841521e-32,0.04902761407034122,0.06840132682573546,Mroh9
ENSMUSG00000097071,0.058716936552928665,2.0853095572844673e-32,2.2838130185765117e-32,0.049024547900773555,0.0683982676484352,4930544I03Rik
ENSMUSG00000053626,0.05870297227153934,2.156822535800967e-32,2.3620280520534076e-32,0.049010568988320215,0.06838432060967177,Tll1
ENSMUSG00000099703,0.05866868093429243,2.3429331137294149e-32,2.565731213572016e-32,0.04897624173846451,0.0683500715981612,Gm28285
ENSMUSG00000091844,0.058637208925739176,2.527735581844788e-32,2.767983765463326e-32,0.04894473679007799,0.06831863841536992,Gm8251
ENSMUSG00000031453,0.05860814575185532,2.7112160687652897e-32,2.9687707127074034e-32,0.04891564321467044,0.0682896110784941,Rasa3
ENSMUSG00000027770,0.05850072593050349,3.5116782634721454e-32,3.8449306423817385e-32,0.048808111169589406,0.06818232357134432,Dhx36
ENSMUSG00000046658,0.058497085750116806,3.542569646362498e-32,3.8785806001111286e-32,0.04880446719016639,0.06817868787082162,Zfp316
ENSMUSG00000038784,0.05845232589067096,3.9452031646228945e-32,4.3192110986275443e-32,0.048759660638651454,0.06813398307501134,Cnot4
ENSMUSG00000014704,0.05840287716662058,4.443000758291436e-32,4.863332796146738e-32,0.04871016037661207,0.06808459513764273,Hoxa2
ENSMUSG00000070471,0.0583515498470395,5.02571686142627e-32,5.500931763262352e-32,0.048658779611433854,0.06803333086388784,Erich6
ENSMUSG00000015968,0.05830219912946245,5.657367402979867e-32,6.192033009894868e-32,0.04860937755480969,0.06798404071604892,Cacna1d
ENSMUSG00000028484,0.05828657963186384,5.873252060446665e-32,6.428033904876144e-32,0.04859374181828748,0.06796844037892034,Psip1
ENSMUSG00000043122,0.058211845490702484,7.024860827760595e-32,7.687394501835359e-32,0.048518930044978203,0.06789379784876533,A530016L24Rik
ENSMUSG00000050954,0.05819068694666844,7.389833470430427e-32,8.086428282123628e-32,0.048497749541677466,0.06787266522172457,Zfp169
ENSMUSG00000043162,0.05817669049747078,7.641547575574987e-32,8.361497284763218e-32,0.04848373857114036,0.06785868591193223,Pyurf
ENSMUSG00000056145,0.058111155356003835,8.938125007694928e-32,9.779360302536805e-32,0.04841813548759948,0.06779323097120005,AI504432
ENSMUSG00000023965,0.05803146469556464,1.0812115387849688e-31,1.1829199099972619e-31,0.04833836232234798,0.0677136377224725,Fbxl17
ENSMUSG00000033961,0.05803108137458864,1.0822012304697245e-31,1.1839499425404453e-31,0.04833797860481346,0.06771325486975992,Zfp446
ENSMUSG00000037257,0.05801334087531741,1.1290027860411012e-31,1.2350967518995286e-31,0.04832021975552553,0.06769553603909259,Aagab
ENSMUSG00000049728,0.05801155766182888,1.1338168340965549e-31,1.2403079179619772e-31,0.04831843469789588,0.0676937550033192,Zfp668
ENSMUSG00000031561,0.05801060391515953,1.136399973172365e-31,1.24307828653722e-31,0.04831747996491831,0.06769280242136927,Tenm3
ENSMUSG00000058488,0.05801000591458854,1.1380225845160159e-31,1.2447977588451048e-31,0.04831688134593964,0.06769220515107008,Kl
ENSMUSG00000041974,0.05788817094291783,1.5214839798342002e-31,1.6640150863240807e-31,0.04819492052683677,0.06757051881820622,Spidr
ENSMUSG00000033350,0.057850395995553174,1.6646243736976048e-31,1.8204836357694251e-31,0.04815710661916105,0.067532789897819,Chst2
ENSMUSG00000026987,0.057840305081547964,1.7050737827615739e-31,1.8645542274346233e-31,0.04814700530229526,0.06752271127442608,Baz2b
ENSMUSG00000037977,0.05781733376850173,1.8008297418575937e-31,1.969091111698924e-31,0.04812401031520398,0.06749976793279441,6430571L13Rik
ENSMUSG00000093456,0.05778311785896344,1.9534417745691768e-31,2.1358673992083023e-31,0.04808975916208288,0.06746559366786092,Gm20662
ENSMUSG00000041360,0.05776161244340562,2.055862651335641e-31,2.2477529308689283e-31,0.04806823160686191,0.06744411441518189,Pum3
ENSMUSG00000075553,0.057750167868770415,2.1125235900589452e-31,2.3095996430123e-31,0.04805677525379478,0.06743268376003264,Gm5464
ENSMUSG00000060475,0.05768704806860887,2.454036509323084e-31,2.6827331749810927e-31,0.04799359053834507,0.06736964068378215,Wtap
ENSMUSG00000110101,0.057677499528704,2.5102665807561304e-31,2.744081259604831e-31,0.04798403218504069,0.06736010374366615,Gm6249
ENSMUSG00000029650,0.05762818993475657,2.8216472236119985e-31,3.0843276182770933e-31,0.04793467194199435,0.06731085402400187,Slc46a3
ENSMUSG00000005699,0.05762615031039345,2.8353217487206867e-31,3.09913719057031e-31,0.04793263022361973,0.0673088168752409,Pard6a
ENSMUSG00000078495,0.057623246719018036,2.8549022466308316e-31,3.1204006570484875e-31,0.04792972365136763,0.06730591680797174,Zfp984
ENSMUSG00000028133,0.05761995487398933,2.8772633521731686e-31,3.1447012919584955e-31,0.04792642842707292,0.06730262895807718,Rwdd3
ENSMUSG00000035649,0.05758021376581328,3.1613374655717937e-31,3.4548721381073033e-31,0.04788664653904079,0.06726293606493909,Zcchc7
ENSMUSG00000058318,0.05756758334930958,3.2573237962332137e-31,3.559612491437124e-31,0.04787400316842838,0.06725032096559601,Phf21a
ENSMUSG00000085238,0.05754608690868455,3.427385677852991e-31,3.74528988617797e-31,0.04785248468759436,0.06722885058701945,4930479D17Rik
ENSMUSG00000041415,0.0574342112591128,4.4653744760361345e-31,4.879122124416519e-31,0.04774049447766405,0.06711711042947444,Dicer1
ENSMUSG00000028121,0.057422319730298,4.592585662073111e-31,5.017896986125185e-31,0.04772859078628523,0.06710523328814838,Bcar3
ENSMUSG00000048732,0.057391279808816135,4.941842738264192e-31,5.399257872457389e-31,0.04769751913038467,0.06707423090874928,Klhl11
ENSMUSG00000028542,0.05738822983077987,4.977551603347516e-31,5.438029945507419e-31,0.04769446603514143,0.06707118461858358,Slc6a9
ENSMUSG00000073791,0.05735399820101334,5.396334292014869e-31,5.895292317235431e-31,0.047660199431621586,0.06703699436749226,Efcab7
ENSMUSG00000041570,0.057342476492488165,5.545011508129081e-31,6.057447054397561e-31,0.04764866595673563,0.0670254865811186,Camsap2
ENSMUSG00000037138,0.05731532406911661,5.9116658476483315e-31,6.457697984136939e-31,0.047621485814608865,0.06699836695694114,Aff3
ENSMUSG00000049691,0.05729811762565568,6.156368630569115e-31,6.724703591125724e-31,0.047604261813251836,0.06698118129086637,Nkx3-2
ENSMUSG00000069135,0.05729686591266186,6.174557318424833e-31,6.7442713445131455e-31,0.047603008823202925,0.06697993108913587,Fgfr1op
ENSMUSG00000052560,0.05727553745966641,6.492808785980515e-31,7.091571747559661e-31,0.047581658614628666,0.06695862838250513,Cpne8
ENSMUSG00000022130,0.05722422100250156,7.326810469590613e-31,8.00212858760626e-31,0.04753028984963147,0.06690737383516177,Tgds
ENSMUSG00000041119,0.05722130960746538,7.377192156583812e-31,8.056795597546628e-31,0.0475273754884925,0.0669044659509941,Pde9a
ENSMUSG00000026657,0.057188824443214555,7.963215194280613e-31,8.696030754346735e-31,0.04749485723984636,0.06687201994963773,Frmd4a
ENSMUSG00000021933,0.057157952046095126,8.562888970348203e-31,9.350473670164965e-31,0.04746395341989132,0.0668411847521417,Gucy1b2
